"player_name","field_goal_attempt","games_played","minutes_played_per_game","year"
"Steve Novak","1.8","10","4.4","2015"
"Dirk Nowitzki","14.8","75","31.5","2015"
"Jusuf Nurkić","7.6","32","17.1","2015"
"J.J. O'Brien","0.5","2","3.0","2015"
"Johnny O'Bryant","3.2","66","13.0","2015"
"Kyle O'Quinn","4.2","65","11.8","2015"
"Jahlil Okafor","14.7","53","30.0","2015"
"Victor Oladipo","13.5","72","33.0","2015"
"Kelly Olynyk","8.1","69","20.2","2015"
"Kelly Oubre","3.3","63","10.7","2015"
"Zaza Pachulia","6.2","76","26.4","2015"
"Kostas Papanikolaou","2.5","26","11.3","2015"
"Jabari Parker","11.8","76","31.7","2015"
"Tony Parker","9.9","72","27.5","2015"
"Chandler Parsons","10.7","61","29.5","2015"
"Lamar Patterson","2.3","35","11.3","2015"
"Patrick Patterson","6.2","79","25.6","2015"
"Chris Paul","15.1","74","32.7","2015"
"Adreian Payne","2.8","52","9.3","2015"
"Cameron Payne","4.9","57","12.2","2015"
"Elfrid Payton","10.0","73","29.4","2015"
"Nikola Peković","4.2","12","13.0","2015"
"Kendrick Perkins","2.0","37","14.6","2015"
"Paul Pierce","5.8","68","18.1","2015"
"Tibor Pleiß","2.1","12","6.8","2015"
"Mason Plumlee","6.3","82","25.4","2015"
"Miles Plumlee","3.8","61","14.3","2015"
"Otto Porter","9.6","75","30.3","2015"
"Bobby Portis","7.0","62","17.8","2015"
"Kristaps Porziņģis","12.3","72","28.4","2015"
"Dwight Powell","4.3","69","14.4","2015"
"Norman Powell","4.7","49","14.8","2015"
"Phil Pressey","3.4","23","12.3","2015"
"Ronnie Price","4.9","62","19.5","2015"
"Pablo Prigioni","2.5","59","13.9","2015"
"Tayshaun Prince","3.0","77","19.0","2015"
"Julius Randle","10.3","81","28.2","2015"
"Zach Randolph","13.3","68","29.6","2015"
"J.J. Redick","11.7","75","28.0","2015"
"Willie Reed","3.4","39","10.9","2015"
"Josh Richardson","5.2","52","21.3","2015"
"Austin Rivers","7.7","67","21.9","2015"
"Andre Roberson","3.9","70","22.2","2015"
"Brian Roberts","3.2","51","9.2","2015"
"Glenn Robinson","3.4","45","11.3","2015"
"Nate Robinson","0.5","2","11.5","2015"
"Thomas Robinson","4.1","71","12.9","2015"
"Rajon Rondo","10.9","72","35.2","2015"
"Derrick Rose","15.9","66","31.8","2015"
"Terrence Ross","8.6","73","23.9","2015"
"Terry Rozier","2.7","39","8.0","2015"
"Ricky Rubio","7.7","76","30.6","2015"
"Damjan Rudež","1.9","33","8.4","2015"
"Brandon Rush","3.6","72","14.7","2015"
"D'Angelo Russell","12.0","80","28.2","2015"
"Robert Sacre","3.0","25","12.8","2015"
"JaKarr Sampson","4.3","73","15.9","2015"
"Dennis Schröder","9.8","80","20.3","2015"
"Luis Scola","7.9","76","21.5","2015"
"Mike Scott","5.0","75","15.3","2015"
"Thabo Sefolosha","5.0","75","23.4","2015"
"Kevin Séraphin","4.3","48","11.0","2015"
"Ramon Sessions","7.2","82","20.3","2015"
"Iman Shumpert","5.6","54","24.4","2015"
"Jonathon Simmons","4.4","55","14.8","2015"
"Henry Sims","5.5","14","18.8","2015"
"Kyle Singler","3.3","68","14.4","2015"
"Donald Sloan","5.7","61","21.6","2015"
"Marcus Smart","8.7","61","27.3","2015"
"Greg Smith","1.8","18","10.7","2015"
"Ish Smith","12.6","77","29.1","2015"
"J.R. Smith","11.0","77","30.7","2015"
"Jason Smith","6.6","76","15.5","2015"
"Josh Smith","6.3","55","16.0","2015"
"Russ Smith","1.5","15","4.4","2015"
"Tony Snell","5.3","64","20.3","2015"
"Marreese Speights","6.3","72","11.6","2015"
"Tiago Splitter","4.3","36","16.1","2015"
"Nik Stauskas","7.5","73","24.8","2015"
"Lance Stephenson","6.9","69","19.9","2015"
"Alex Stepheson","3.4","8","9.1","2015"
"Jarnell Stokes","0.7","7","2.6","2015"
"Amar'e Stoudemire","4.3","52","14.7","2015"
"Rodney Stuckey","7.6","58","22.0","2015"
"Jared Sullinger","10.0","81","23.6","2015"
"Edy Tavares","1.7","11","6.6","2015"
"Jeff Teague","12.5","79","28.5","2015"
"Mirza Teletović","9.8","79","21.3","2015"
"Garrett Temple","6.3","80","24.4","2015"
"Jason Terry","5.2","72","17.5","2015"
"Isaiah Thomas","16.9","82","32.2","2015"
"Lance Thomas","6.5","59","22.3","2015"
"Hollis Thompson","8.8","77","28.0","2015"
"Jason Thompson","2.3","47","10.0","2015"
"Klay Thompson","17.3","80","33.3","2015"
"Tristan Thompson","5.1","82","27.7","2015"
"Marcus Thornton","8.9","61","18.2","2015"
"Anthony Tolliver","4.6","72","18.6","2015"
"Axel Toupane","3.3","21","14.5","2015"
"Karl-Anthony Towns","14.1","82","32.0","2015"
"P.J. Tucker","7.1","82","31.0","2015"
"Evan Turner","9.3","81","28.0","2015"
"Myles Turner","8.8","60","22.8","2015"
"Beno Udrih","4.5","44","16.1","2015"
"Jonas Valančiūnas","8.9","60","26.0","2015"
"Anderson Varejão","2.3","53","9.4","2015"
"Greivis Vásquez","6.0","23","20.0","2015"
"Rashad Vaughn","3.8","70","14.3","2015"
"Charlie Villanueva","5.3","62","10.7","2015"
"Noah Vonleh","3.6","78","15.1","2015"
"Nikola Vučević","16.1","65","31.3","2015"
"Sasha Vujačić","4.5","61","14.9","2015"
"Dwyane Wade","16.0","74","30.5","2015"
"Dion Waiters","9.1","78","27.6","2015"
"Kemba Walker","16.4","81","35.6","2015"
"John Wall","17.5","77","36.2","2015"
"T.J. Warren","9.4","47","22.8","2015"
"C.J. Watson","4.2","33","19.9","2015"
"Briante Weber","5.6","7","24.1","2015"
"Sonny Weems","2.6","43","11.6","2015"
"David West","5.7","78","18.0","2015"
"Russell Westbrook","18.1","80","34.4","2015"
"Hassan Whiteside","9.3","73","29.1","2015"
"Shayne Whittington","1.6","7","5.9","2015"
"Andrew Wiggins","16.0","81","35.1","2015"
"C.J. Wilcox","2.9","23","7.3","2015"
"Alan Williams","2.4","10","6.8","2015"
"Deron Williams","11.9","65","32.4","2015"
"Derrick Williams","7.1","80","17.9","2015"
"Elliot Williams","2.0","5","9.0","2015"
"Lou Williams","10.3","67","28.5","2015"
"Marvin Williams","9.2","81","28.9","2015"
"Mo Williams","7.4","41","18.2","2015"
"Justise Winslow","5.9","78","28.6","2015"
"Jeff Withey","3.2","51","12.9","2015"
"Christian Wood","3.1","17","8.5","2015"
"Metta World Peace","5.1","35","16.9","2015"
"Brandan Wright","4.3","12","17.7","2015"
"Delon Wright","3.0","27","8.5","2015"
"Tony Wroten","8.1","8","18.0","2015"
"James Young","1.2","29","6.9","2015"
"Joe Young","4.1","41","9.4","2015"
"Nick Young","6.9","54","19.1","2015"
"Thaddeus Young","13.2","73","33.0","2015"
"Cody Zeller","6.0","73","24.3","2015"
"Tyler Zeller","4.8","60","11.8","2015"
"Álex Abrines","5.0","68","15.5","2016"
"Quincy Acy","4.5","38","14.7","2016"
"Steven Adams","8.2","80","29.9","2016"
"Arron Afflalo","6.9","61","25.9","2016"
"Alexis Ajinça","4.6","39","15.0","2016"
"Cole Aldrich","1.4","62","8.6","2016"
"LaMarcus Aldridge","14.6","72","32.4","2016"
"Lavoy Allen","2.8","61","14.3","2016"
"Tony Allen","8.4","71","27.0","2016"
"Al-Farouq Aminu","7.6","61","29.1","2016"
"Chris Andersen","1.8","12","9.5","2016"
"Alan Anderson","2.7","30","10.3","2016"
"Justin Anderson","5.9","75","16.4","2016"
"Kyle Anderson","2.9","72","14.2","2016"
"Ryan Anderson","10.7","72","29.4","2016"
"Giannis Antetokounmpo","15.7","80","35.6","2016"
"Carmelo Anthony","18.8","74","34.3","2016"
"Joel Anthony","0.8","19","6.4","2016"
"Trevor Ariza","10.0","80","34.7","2016"
"Darrell Arthur","5.2","41","15.6","2016"
"Ömer Aşık","2.1","31","15.5","2016"
"D.J. Augustin","6.6","78","19.7","2016"
"Luke Babbitt","4.1","68","15.7","2016"
"Ron Baker","4.2","52","16.5","2016"
"Wade Baldwin","3.5","33","12.3","2016"
"Leandro Barbosa","5.9","67","14.4","2016"
"J.J. Barea","9.8","35","22.0","2016"
"Harrison Barnes","16.2","79","35.5","2016"
"Matt Barnes","6.4","74","24.0","2016"
"Will Barton","11.1","60","28.4","2016"
"Brandon Bass","3.6","52","11.1","2016"
"Nicolas Batum","12.7","77","34.0","2016"
"Jerryd Bayless","10.7","3","23.7","2016"
"Aron Baynes","3.7","75","15.5","2016"
"Kent Bazemore","9.9","73","26.9","2016"
"Bradley Beal","17.2","77","34.9","2016"
"Malik Beasley","3.3","22","7.5","2016"
"Michael Beasley","7.3","56","16.7","2016"
"Marco Belinelli","8.3","74","24.0","2016"
"DeAndre' Bembry","2.6","38","9.8","2016"
"Dragan Bender","3.7","43","13.3","2016"
"Anthony Bennett","4.0","23","11.5","2016"
"Ben Bentil","1.0","3","3.3","2016"
"Dāvis Bertāns","3.5","67","12.1","2016"
"Patrick Beverley","8.1","67","30.7","2016"
"Bismack Biyombo","4.2","81","22.1","2016"
"Nemanja Bjelica","5.5","65","18.3","2016"
"Tarik Black","4.4","67","16.3","2016"
"Eric Bledsoe","15.7","66","33.0","2016"
"Bojan Bogdanović","10.4","81","25.7","2016"
"Andrew Bogut","3.0","27","21.6","2016"
"Joel Bolomboy","1.3","12","4.4","2016"
"Devin Booker","18.3","78","35.0","2016"
"Trevor Booker","8.3","71","24.7","2016"
"Avery Bradley","14.1","55","33.4","2016"
"Corey Brewer","4.2","82","15.6","2016"
"Malcolm Brogdon","8.5","75","26.4","2016"
"Aaron Brooks","4.6","65","13.8","2016"
"Anthony Brown","4.5","11","14.5","2016"
"Bobby Brown","2.4","25","4.9","2016"
"Jaylen Brown","5.4","78","17.2","2016"
"Nicolás Brussino","2.6","54","9.6","2016"
"Reggie Bullock","4.1","31","15.1","2016"
"Trey Burke","4.5","57","12.3","2016"
"Alec Burks","5.9","42","15.5","2016"
"Jimmy Butler","16.5","76","37.0","2016"
"Bruno Caboclo","1.8","9","4.4","2016"
"José Calderón","3.3","41","13.1","2016"
"Kentavious Caldwell-Pope","12.2","76","33.3","2016"
"Isaiah Canaan","4.4","39","15.2","2016"
"Clint Capela","8.7","65","23.9","2016"
"DeMarre Carroll","7.6","72","26.1","2016"
"Vince Carter","6.7","73","24.6","2016"
"Michael Carter-Williams","6.8","45","18.8","2016"
"Omri Casspi","4.6","36","17.9","2016"
"Willie Cauley-Stein","6.4","75","18.9","2016"
"Tyson Chandler","4.9","47","27.6","2016"
"Wilson Chandler","13.2","71","30.9","2016"
"Marquese Chriss","7.7","82","21.3","2016"
"Rakeem Christmas","1.5","29","7.6","2016"
"Semaj Christon","3.5","64","15.2","2016"
"Ian Clark","5.6","77","14.8","2016"
"Jordan Clarkson","13.1","82","29.2","2016"
"Norris Cole","4.0","13","9.6","2016"
"Darren Collison","10.5","68","30.3","2016"
"Nick Collison","1.2","20","6.4","2016"
"Mike Conley","14.6","69","33.2","2016"
"Pat Connaughton","1.8","39","8.1","2016"
"Quinn Cook","4.7","14","13.4","2016"
"DeMarcus Cousins","19.9","72","34.2","2016"
"Robert Covington","10.9","67","31.6","2016"
"Allen Crabbe","8.2","79","28.5","2016"
"Jamal Crawford","10.6","82","26.3","2016"
"Jordan Crawford","11.5","19","23.3","2016"
"Jae Crowder","10.0","72","32.4","2016"
"Dante Cunningham","5.4","66","25.0","2016"
"Seth Curry","10.0","70","29.0","2016"
"Stephen Curry","18.3","79","33.4","2016"
"Troy Daniels","7.4","67","17.7","2016"
"Anthony Davis","20.3","75","36.1","2016"
"Deyonta Davis","1.3","36","6.6","2016"
"Ed Davis","3.1","46","17.2","2016"
"Dewayne Dedmon","3.4","76","17.5","2016"
"Sam Dekker","5.6","77","18.4","2016"
"Malcolm Delaney","5.3","73","17.1","2016"
"Matthew Dellavedova","7.0","76","26.1","2016"
"Luol Deng","7.6","56","26.5","2016"
"DeMar DeRozan","20.9","74","35.4","2016"
"Cheick Diallo","4.5","17","11.7","2016"
"Boris Diaw","4.5","73","17.6","2016"
"Gorgui Dieng","8.1","82","32.4","2016"
"Spencer Dinwiddie","5.1","59","22.6","2016"
"Toney Douglas","4.9","24","16.4","2016"
"Goran Dragić","15.4","73","33.7","2016"
"Andre Drummond","11.2","81","29.7","2016"
"Jared Dudley","5.4","64","21.3","2016"
"Mike Dunleavy","4.2","53","15.9","2016"
"Kris Dunn","4.0","78","17.1","2016"
"Kevin Durant","16.5","62","33.4","2016"
"Jarell Eddie","3.8","5","12.4","2016"
"Henry Ellenson","3.4","19","7.7","2016"
"Wayne Ellington","9.0","62","24.2","2016"
"Monta Ellis","7.5","74","27.0","2016"
"Joel Embiid","13.8","31","25.4","2016"
"James Ennis","5.0","64","23.5","2016"
"Tyler Ennis","3.9","53","11.1","2016"
"Tyreke Evans","9.3","40","19.7","2016"
"Dante Exum","5.5","66","18.6","2016"
"Kenneth Faried","6.8","61","21.2","2016"
"Jordan Farmar","6.0","2","17.5","2016"
"Derrick Favors","8.3","50","23.7","2016"
"Kay Felder","3.8","42","9.2","2016"
"Cristiano Felício","3.3","66","15.8","2016"
"Raymond Felton","6.4","80","21.3","2016"
"Yogi Ferrell","8.6","46","26.0","2016"
"Dorian Finney-Smith","4.1","81","20.3","2016"
"Bryn Forbes","2.8","36","7.9","2016"
"Evan Fournier","13.7","68","32.9","2016"
"Randy Foye","4.7","69","18.6","2016"
"Tim Frazier","6.2","65","23.5","2016"
"Channing Frye","7.0","74","18.9","2016"
"Danilo Gallinari","11.9","63","33.9","2016"
"Langston Galloway","7.4","74","20.2","2016"
"Patricio Garino","1.4","5","8.6","2016"
"Marc Gasol","15.7","74","34.2","2016"
"Pau Gasol","9.4","64","25.4","2016"
"Rudy Gay","14.7","30","33.8","2016"
"Michael Gbinije","1.1","9","3.6","2016"
"Alonzo Gee","1.1","13","6.8","2016"
"Paul George","18.0","75","35.9","2016"
"Marcus Georges-Hunt","1.4","5","9.6","2016"
"Jonathan Gibson","5.6","17","13.6","2016"
"Taj Gibson","9.1","78","25.5","2016"
"Manu Ginóbili","6.4","69","18.7","2016"
"Rudy Gobert","7.7","81","33.9","2016"
"Archie Goodwin","4.4","15","14.3","2016"
"Aaron Gordon","10.8","80","28.7","2016"
"Eric Gordon","13.5","75","31.0","2016"
"Marcin Gortat","8.2","82","31.2","2016"
"Treveon Graham","1.5","27","7.0","2016"
"Jerami Grant","4.1","80","19.1","2016"
"Jerian Grant","4.8","63","16.3","2016"
"Danny Green","6.6","68","26.6","2016"
"Draymond Green","8.6","76","32.5","2016"
"Gerald Green","4.9","47","11.4","2016"
"JaMychal Green","6.5","77","27.3","2016"
"Jeff Green","8.1","69","22.2","2016"
"Blake Griffin","15.9","61","34.0","2016"
"Justin Hamilton","5.9","64","18.4","2016"
"A.J. Hammons","1.9","22","7.4","2016"
"Tim Hardaway","11.5","79","27.3","2016"
"James Harden","18.9","81","36.4","2016"
"Maurice Harkless","8.1","77","28.9","2016"
"Justin Harper","4.0","3","10.3","2016"
"Montrezl Harrell","5.9","58","18.3","2016"
"Devin Harris","5.2","65","16.7","2016"
"Gary Harris","11.2","57","31.3","2016"
"Joe Harris","7.0","52","21.9","2016"
"Manny Harris","3.8","4","6.3","2016"
"Tobias Harris","13.0","82","31.3","2016"
"Aaron Harrison","0.8","5","3.4","2016"
"Andrew Harrison","5.0","72","20.5","2016"
"Udonis Haslem","1.4","16","8.1","2016"
"Spencer Hawes","5.1","54","14.8","2016"
"Gordon Hayward","15.8","73","34.5","2016"
"Gerald Henderson","7.7","72","23.2","2016"
"John Henson","5.3","58","19.4","2016"
"Juan Hernangómez","3.6","62","13.6","2016"
"Willy Hernangómez","6.5","72","18.4","2016"
"Mario Hezonja","5.1","65","14.8","2016"
"Roy Hibbert","3.1","48","14.2","2016"
"Buddy Hield","9.4","82","23.0","2016"
"Nenê Hilário","5.9","67","17.9","2016"
"George Hill","12.4","49","31.5","2016"
"Jordan Hill","1.9","7","6.7","2016"
"Solomon Hill","6.0","80","29.7","2016"
"Darrun Hilliard","3.2","39","9.8","2016"
"Jrue Holiday","13.3","67","32.7","2016"
"Justin Holiday","6.6","82","20.0","2016"
"Rondae Hollis-Jefferson","6.9","78","22.6","2016"
"Richaun Holmes","7.2","57","20.9","2016"
"Rodney Hood","11.3","59","27.0","2016"
"Al Horford","11.8","68","32.3","2016"
"Danuel House","0.0","1","1.0","2016"
"Dwight Howard","8.3","74","29.7","2016"
"Marcelo Huertas","3.0","23","10.3","2016"
"Josh Huestis","5.5","2","15.5","2016"
"Kris Humphries","3.8","56","12.3","2016"
"R.J. Hunter","0.3","3","3.0","2016"
"Serge Ibaka","12.4","79","30.7","2016"
"Andre Iguodala","5.5","76","26.3","2016"
"Ersan İlyasova","10.9","82","26.1","2016"
"Joe Ingles","5.5","82","24.0","2016"
"Brandon Ingram","8.7","79","28.8","2016"
"Kyrie Irving","19.7","72","35.1","2016"
"Jarrett Jack","1.5","2","16.5","2016"
"Demetrius Jackson","0.8","5","3.4","2016"
"Pierre Jackson","4.9","8","10.5","2016"
"Reggie Jackson","13.0","52","27.4","2016"
"LeBron James","18.2","74","37.8","2016"
"Al Jefferson","7.1","66","14.1","2016"
"Richard Jefferson","4.3","79","20.4","2016"
"John Jenkins","1.3","4","3.3","2016"
"Brandon Jennings","6.6","81","22.2","2016"
"Jonas Jerebko","3.4","78","15.8","2016"
"Amir Johnson","4.6","80","20.1","2016"
"Brice Johnson","2.3","3","3.0","2016"
"James Johnson","10.1","76","27.4","2016"
"Joe Johnson","8.0","78","23.6","2016"
"Stanley Johnson","4.7","77","17.8","2016"
"Tyler Johnson","11.3","73","29.8","2016"
"Wesley Johnson","2.9","68","11.9","2016"
"Nikola Jokić","11.7","73","27.9","2016"
"Dahntay Jones","8.0","1","12.0","2016"
"Damian Jones","1.6","10","8.5","2016"
"Derrick Jones","3.8","32","17.0","2016"
"James Jones","1.9","48","7.9","2016"
"Terrence Jones","9.1","54","23.5","2016"
"Tyus Jones","3.0","60","12.9","2016"
"DeAndre Jordan","7.1","81","31.7","2016"
"Cory Joseph","8.3","80","25.0","2016"
"Frank Kaminsky","10.7","75","26.1","2016"
"Enes Kanter","10.2","72","21.3","2016"
"Ryan Kelly","1.8","16","6.9","2016"
"Michael Kidd-Gilchrist","7.6","81","29.0","2016"
"Sean Kilpatrick","10.5","70","25.1","2016"
"Brandon Knight","9.7","54","21.1","2016"
"Kyle Korver","7.7","67","26.2","2016"
"Kosta Koufos","5.5","71","20.0","2016"
"Mindaugas Kuzminskas","5.4","68","14.9","2016"
"Skal Labissière","6.6","33","18.5","2016"
"Jeremy Lamb","7.9","62","18.4","2016"
"Nicolás Laprovíttola","2.6","18","9.7","2016"
"Joffrey Lauvergne","4.8","70","14.0","2016"
"Zach LaVine","15.1","47","37.2","2016"
"Ty Lawson","7.6","69","25.1","2016"
"Jake Layman","2.5","35","7.1","2016"
"Courtney Lee","9.1","77","31.9","2016"
"David Lee","5.3","79","18.7","2016"
"Alex Len","6.0","77","20.3","2016"
"Kawhi Leonard","17.7","74","33.4","2016"
"Meyers Leonard","5.1","74","16.5","2016"
"Jon Leuer","8.6","75","25.9","2016"
"Caris LeVert","6.7","57","21.7","2016"
"DeAndre Liggins","2.3","62","12.5","2016"
"Damian Lillard","19.8","75","35.9","2016"
"Jeremy Lin","11.1","36","24.5","2016"
"Shaun Livingston","4.2","76","17.7","2016"
"Shawn Long","6.1","18","13.0","2016"
"Kevon Looney","2.0","53","8.4","2016"
"Brook Lopez","15.6","75","29.6","2016"
"Robin Lopez","9.6","81","28.0","2016"
"Kevin Love","14.5","60","31.4","2016"
"Kyle Lowry","15.3","60","37.4","2016"
"John Lucas III","0.8","5","2.2","2016"
"Timothé Luwawu-Cabarrot","5.2","69","17.2","2016"
"Trey Lyles","6.2","71","16.3","2016"
"Sheldon Mac","2.5","30","9.6","2016"
"Shelvin Mack","6.9","55","21.9","2016"
"Ian Mahinmi","3.6","31","17.9","2016"
"Thon Maker","3.2","57","9.9","2016"
"Boban Marjanović","3.8","35","8.4","2016"
"Jarell Martin","3.6","42","13.3","2016"
"Wesley Matthews","11.6","73","34.2","2016"
"Luc Mbah a Moute","4.7","80","22.3","2016"
"James Michael McAdoo","2.3","52","8.8","2016"
"Patrick McCaw","3.5","71","15.1","2016"
"CJ McCollum","18.0","80","35.0","2016"
"T.J. McConnell","6.3","81","26.3","2016"
"Chris McCullough","2.0","16","5.0","2016"
"K.J. McDaniels","3.4","49","10.3","2016"
"Doug McDermott","7.5","66","22.8","2016"
"JaVale McGee","4.1","77","9.6","2016"
"Rodney McGruder","5.9","78","25.2","2016"
"Ben McLemore","6.9","61","19.3","2016"
"Jordan McRae","4.1","37","10.4","2016"
"Josh McRoberts","5.4","22","17.3","2016"
"Jodie Meeks","7.1","36","20.5","2016"
"Salah Mejri","1.9","73","12.4","2016"
"Jordan Mickey","1.4","25","5.6","2016"
"Khris Middleton","11.5","29","30.7","2016"
"C.J. Miles","8.5","76","23.4","2016"
"Mike Miller","1.2","20","7.6","2016"
"Patty Mills","7.8","80","21.9","2016"
"Elijah Millsap","3.5","2","11.5","2016"
"Paul Millsap","14.1","69","34.0","2016"
"Nikola Mirotić","8.9","70","24.0","2016"
"Greg Monroe","9.0","81","22.5","2016"
"E'Twaun Moore","8.5","73","24.9","2016"
"Marcus Morris","12.7","79","32.5","2016"
"Markieff Morris","11.7","76","31.2","2016"
"Anthony Morrow","5.1","49","14.6","2016"
"Donatas Motiejūnas","4.1","34","14.1","2016"
"Timofey Mozgov","6.1","54","20.4","2016"
"Emmanuel Mudiay","10.0","55","25.6","2016"
"Shabazz Muhammad","7.7","78","19.4","2016"
"Dejounte Murray","3.1","38","8.5","2016"
"Jamal Murray","8.9","82","21.5","2016"
"Mike Muscala","4.8","70","17.7","2016"
"Larry Nance","5.7","63","22.9","2016"
"Shabazz Napier","3.5","53","9.7","2016"
"Maurice Ndour","2.7","32","10.3","2016"
"Gary Neal","3.5","2","9.0","2016"
"Jameer Nelson","8.1","75","27.3","2016"
"Raul Neto","2.3","40","8.7","2016"
"Georges Niang","1.6","23","4.0","2016"
"Andrew Nicholson","2.9","38","9.0","2016"
"Joakim Noah","4.4","46","22.1","2016"
"Nerlens Noel","6.1","51","20.5","2016"
"Lucas Nogueira","2.7","57","19.1","2016"
"Steve Novak","0.9","8","2.8","2016"
"Dirk Nowitzki","12.6","54","26.4","2016"
"Jusuf Nurkić","8.2","65","21.4","2016"
"David Nwaba","4.1","20","19.9","2016"
"Johnny O'Bryant","2.7","11","7.3","2016"
"Kyle O'Quinn","5.2","79","15.6","2016"
"Daniel Ochefu","1.4","19","3.9","2016"
"Jahlil Okafor","9.4","50","22.7","2016"
"Victor Oladipo","13.9","67","33.2","2016"
"Kelly Olynyk","6.8","75","20.5","2016"
"Arinze Onuaku","0.5","8","3.5","2016"
"Chinanu Onuaku","1.4","5","10.4","2016"
"Kelly Oubre","5.6","79","20.3","2016"
"Zaza Pachulia","4.4","70","18.1","2016"
"Georgios Papagiannis","4.6","22","16.1","2016"
"Jabari Parker","16.0","51","33.9","2016"
"Tony Parker","9.0","63","25.2","2016"
"Chandler Parsons","6.5","34","19.9","2016"
"Lamar Patterson","3.0","5","8.0","2016"
"Patrick Patterson","5.9","65","24.6","2016"
"Chris Paul","12.9","61","31.5","2016"
"Adreian Payne","3.0","18","7.5","2016"
"Cameron Payne","6.2","31","14.9","2016"
"Elfrid Payton","11.1","82","29.4","2016"
"Gary Payton","3.7","6","16.5","2016"
"Paul Pierce","2.8","25","11.1","2016"
"Marshall Plumlee","1.4","21","8.1","2016"
"Mason Plumlee","7.7","81","26.5","2016"
"Miles Plumlee","2.0","45","10.8","2016"
"Jakob Pöltl","2.1","54","11.6","2016"
